"","Species","Region","Time","Value","Metric","Description","Units","AssessmentYear","max_year","facet","Var","Val","missing","n_data_points","pval","sig"
"1","Black sea bass","Mid",1998,2736,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
MEDIAN
mg m^-3",0.7124056,FALSE,20,0.783602153457003,FALSE
"2","Black sea bass","Mid",1998,2736,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
RATIO
ANOMALY
",0.9715506,FALSE,20,0.670540620785635,FALSE
"3","Black sea bass","Mid",1998,2736,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
MEDIAN
gCarbon/m^2/Day",0.5786476,FALSE,20,0.33886276647439,FALSE
"4","Black sea bass","Mid",1998,2736,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
RATIO
ANOMALY
",0.896805,FALSE,20,0.420887980944587,FALSE
"5","Black sea bass","Mid",1999,3939,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
MEDIAN
mg m^-3",0.7027889,FALSE,20,0.783602153457003,FALSE
"6","Black sea bass","Mid",1999,3939,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
RATIO
ANOMALY
",0.9424341,FALSE,20,0.670540620785635,FALSE
"7","Black sea bass","Mid",1999,3939,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
MEDIAN
gCarbon/m^2/Day",0.6346005,FALSE,20,0.33886276647439,FALSE
"8","Black sea bass","Mid",1999,3939,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
RATIO
ANOMALY
",0.9628688,FALSE,20,0.420887980944587,FALSE
"9","Black sea bass","Mid",2000,5025,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
MEDIAN
mg m^-3",0.8033907,FALSE,20,0.783602153457003,FALSE
"10","Black sea bass","Mid",2000,5025,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
RATIO
ANOMALY
",1.070603,FALSE,20,0.670540620785635,FALSE
"11","Black sea bass","Mid",2000,5025,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
MEDIAN
gCarbon/m^2/Day",0.6667774,FALSE,20,0.33886276647439,FALSE
"12","Black sea bass","Mid",2000,5025,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
RATIO
ANOMALY
",1.015016,FALSE,20,0.420887980944587,FALSE
"13","Black sea bass","Mid",2001,5518,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
MEDIAN
mg m^-3",0.8030661,FALSE,20,0.783602153457003,FALSE
"14","Black sea bass","Mid",2001,5518,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
RATIO
ANOMALY
",1.065584,FALSE,20,0.670540620785635,FALSE
"15","Black sea bass","Mid",2001,5518,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
MEDIAN
gCarbon/m^2/Day",0.6717887,FALSE,20,0.33886276647439,FALSE
"16","Black sea bass","Mid",2001,5518,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
RATIO
ANOMALY
",1.019384,FALSE,20,0.420887980944587,FALSE
"17","Black sea bass","Mid",2002,4595,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
MEDIAN
mg m^-3",0.8046254,FALSE,20,0.783602153457003,FALSE
"18","Black sea bass","Mid",2002,4595,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
RATIO
ANOMALY
",1.058083,FALSE,20,0.670540620785635,FALSE
"19","Black sea bass","Mid",2002,4595,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
MEDIAN
gCarbon/m^2/Day",0.7324065,FALSE,20,0.33886276647439,FALSE
"20","Black sea bass","Mid",2002,4595,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
RATIO
ANOMALY
",1.082285,FALSE,20,0.420887980944587,FALSE
"21","Black sea bass","Mid",2003,3521,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
MEDIAN
mg m^-3",0.816496,FALSE,20,0.783602153457003,FALSE
"22","Black sea bass","Mid",2003,3521,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
RATIO
ANOMALY
",1.114757,FALSE,20,0.670540620785635,FALSE
"23","Black sea bass","Mid",2003,3521,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
MEDIAN
gCarbon/m^2/Day",0.644856,FALSE,20,0.33886276647439,FALSE
"24","Black sea bass","Mid",2003,3521,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
RATIO
ANOMALY
",0.9932076,FALSE,20,0.420887980944587,FALSE
"25","Black sea bass","Mid",2004,3173,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
MEDIAN
mg m^-3",0.7424262,FALSE,20,0.783602153457003,FALSE
"26","Black sea bass","Mid",2004,3173,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
RATIO
ANOMALY
",0.9792118,FALSE,20,0.670540620785635,FALSE
"27","Black sea bass","Mid",2004,3173,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
MEDIAN
gCarbon/m^2/Day",0.6254655,FALSE,20,0.33886276647439,FALSE
"28","Black sea bass","Mid",2004,3173,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
RATIO
ANOMALY
",0.9558589,FALSE,20,0.420887980944587,FALSE
"29","Black sea bass","Mid",2005,2933,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
MEDIAN
mg m^-3",0.7694307,FALSE,20,0.783602153457003,FALSE
"30","Black sea bass","Mid",2005,2933,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
RATIO
ANOMALY
",1.003065,FALSE,20,0.670540620785635,FALSE
"31","Black sea bass","Mid",2005,2933,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
MEDIAN
gCarbon/m^2/Day",0.628507,FALSE,20,0.33886276647439,FALSE
"32","Black sea bass","Mid",2005,2933,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
RATIO
ANOMALY
",0.9595143,FALSE,20,0.420887980944587,FALSE
"33","Black sea bass","Mid",2006,2920,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
MEDIAN
mg m^-3",0.8283818,FALSE,20,0.783602153457003,FALSE
"34","Black sea bass","Mid",2006,2920,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
RATIO
ANOMALY
",1.092712,FALSE,20,0.670540620785635,FALSE
"35","Black sea bass","Mid",2006,2920,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
MEDIAN
gCarbon/m^2/Day",0.7334538,FALSE,20,0.33886276647439,FALSE
"36","Black sea bass","Mid",2006,2920,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
RATIO
ANOMALY
",1.107964,FALSE,20,0.420887980944587,FALSE
"37","Black sea bass","Mid",2007,3132,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
MEDIAN
mg m^-3",0.7914919,FALSE,20,0.783602153457003,FALSE
"38","Black sea bass","Mid",2007,3132,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
RATIO
ANOMALY
",1.057061,FALSE,20,0.670540620785635,FALSE
"39","Black sea bass","Mid",2007,3132,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
MEDIAN
gCarbon/m^2/Day",0.6666083,FALSE,20,0.33886276647439,FALSE
"40","Black sea bass","Mid",2007,3132,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
RATIO
ANOMALY
",1.021492,FALSE,20,0.420887980944587,FALSE
"41","Black sea bass","Mid",2008,3838,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
MEDIAN
mg m^-3",0.8092533,FALSE,20,0.783602153457003,FALSE
"42","Black sea bass","Mid",2008,3838,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
RATIO
ANOMALY
",1.097695,FALSE,20,0.670540620785635,FALSE
"43","Black sea bass","Mid",2008,3838,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
MEDIAN
gCarbon/m^2/Day",0.6691148,FALSE,20,0.33886276647439,FALSE
"44","Black sea bass","Mid",2008,3838,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
PPD
RATIO
ANOMALY
",1.038713,FALSE,20,0.420887980944587,FALSE
"45","Black sea bass","Mid",2009,5121,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","ANNUAL
CHLOR
A
MEDIAN
mg m^-3",0.7905332,FALSE,20,0.783602153457003,FALSE
